Imputation_,resilient,EFFORT1,ESCS,UNDREM,METASUM,METASPAM,DISCLIMA,TEACHSUP,DIRINS,PERFEED,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,MASTGOAL,DISCRIM,BELONG,BEINGBULLIED,EMOSUPP
3,0,10,-1.5614,-.6,-1.72,-1.41,-.4003,-.3971,-.3001,.7743,.1494,.4572,-1.0749,-1.0512,-1.8008,1.5913042949489,.7192,-.043,.6012,-1.6139,-.9792,-1.3692,.4637,.2621,-1.1176,-.4347,1.2675,-.6869,.8615,-1.7606
3,0,9,-1.3731,.45,.59,.87,.7767,-.0037,-.6245,-.3253,-.0999,.1915,.6797,.3568,-1.0985,.9065,1.1904,-.6142,.6012,-.6583,-.2047,-1.071,-.2006,.2621,1.2386,.3468,-1.1549,-.8548,.2907,-1.50487021322221
3,1, ,-1.4488,-1.29,-1.34,.42,1.0832,-.5575,-.2546,.2012,-.2339,-.9282,-.2934,1.4271,.6994,.409,1.2958,.6912,.6012,-.6583,-.2047,-.6545,.4637,-.1652,-.5928,.3468,1.7356,-.3184,1.1928,-.984666379545505
3,0,10,-1.5625,1.15,1.36,1.33,.2108,.7015,.1808,.9044,1.4931,.7368,1.2662,1.4205,1.2374,-1.0064,.7323,.9636,.9995,1.0844,1.2643,.5693,.8794,-1.0946,.7301,.1123,-.4235,.0348,-.7823,.739
3,0,10,-1.6583,-.25,-1.72,-1.41,-.3031,-1.1846,-1.0988,-1.6391,-.62,.4572,-1.3953,.205,.1222,.9065,1.6524,.6912,1.6762,1.0844,.1956,-.1015,1.8905,1.7411,-.5928,1.8524,-1.1549,.9683,-.7823,-.5553
3,0,7,-1.3791,-.6,-1.72,-.5,2.0345,-.2023,-.0424,.7743,.5102,.1041,.1744,-.2704,-.5485,-.524,.2705,-.6142,.6012,-.6583,-.2047,-.1015,.052,.2621,1.2386,.0337,-1.1549,.3018,-.7823,-.0114832535177838
3,0,8,-1.5421,-.6,-1.34,-.5,-.8179,-.2023,.5467,.5121,.7904,-.1716,.1744,-.4556,.1222,1.2421,.2705,1.3521,-.1855,-2.5375,.2653,-.1015,1.8905,1.7411,.5012,.3468,-1.1549,-.3184,.2907,-1.24988358409247
3,0,7,-1.542,-.6,-.57,1.33,-.2846,-.6262,-.7598,-.9181,-.9263,-.1687,-.3689,.638,-.5485,-.0697,.2705,-.6142,-1.4801,-.6583,-.2661,-.1015,-.687,-.267,.1869,-1.1295,.5881,-.3184,-.7823,-1.1029699418748
3,0,10,-2.0655,.8,.21,-1.41,-.0424,1.314,1.0067,-.3253,-.62,-.5786,.1744,.1372,.1222,-.524,.2705,-.6142,-.9391,-.6583,.1956,-.1015,1.4083,.2621,1.2386,.5761,.5881,-.3184,-.7823,-2.2196
3,1,10,-2.093,-.6,-.18,-.04,.3529,.3485,-.7598,-.3253,2.0871,.1041,.1744,.3703,-.825,.409,.2705,2.0378,.6012,.0083,-.2661,1.1448,.8794,-.6723,.1869,-2.5252,-1.1549,-.5635,.2907,-.115
3,0,8,-1.3173,-.392551337611309,.59,-1.41,1.4022,1.314,1.8202,1.0179,.7551,2.0073,.3684,.7546,-.4089,.9065,1.4058,-.1532,.6012,.4667,1.2643,.5693,.855,-.267,-.5928,.3133,-1.1549,-1.186,.7703,-1.7606
3,0,7,-1.7428,1.5,-.18,-1.41,.871,.7015,-.0424,.7743,.5102,.4572,.8874,-.0176,.1222,.409,.2705,.6912,.6012,.443,.1956,-.1015,.4637,-.3121,-.5928,.5761,-1.1549,-.3184,-.7823,-.5553
3,0,5,-2.5455,.8,-1.34,.42,-.6242,.7015,-.3001,-.3253,.2464,1.1853,.9888,.3252,-1.0985,1.2421,.2705,.0866,.6012,-.6117,.849,-.6545,.4637,-1.3539,-.5928,-.5589,.2143,-.4415,-.7823,.739
3,0,5,-2.0287,-.6,.59,1.33,.6019,-.6262,-.8332,-.3253,-.0716,-.9282,-.8547,-.5831,-1.0985,.409,.8232,.6912,-.9391,.0083,-.2047,-.772,1.3423,-.9827,.1869,-.4347,-.3896,-.4415,.2907,-.4858
3,0, ,-1.2558,-1.64,-1.72,-1.41,-1.516,.2148,-.2546,.7743,.5102,-.5786,.1744,.1372,-1.0985,.409,.2705,-1.2276,-.6447,-.6583,-.9792,-.1015,.4637,.2621,-.5928,.5761,.5881,-.4415,1.2618,.739
3,0,9,-1.6205,.45,-1.72,1.33,.3529,-.6262,-.5794,-.0363,-.3644,-.1687,-.6413,.638,-.825,.5082,.8232,-.1532,.6012,-.6583,-.2047,-.1015,.1097,-.267,-.5928,-.6632,-.6615,-.3184,.8615,-1.7606
3,0,6,-2.0005,-1.64,-1.72,-.5,-.0424,-.3673,-.0424,.7743,-.62,.4572,.1744,.1372,.1222,1.2421,1.6524,-.6142,-.9391,-.6583,.1956,-.1015,-.3799,.2621,-.5928,-.4347,1.7356,-.4415,-.7823,-.5553
3,0,6,-1.3977,-1.64,-.57,-1.41,2.0345,-.2023,-.5066,-.3253,-.62,-.5786,-.2934,.0674,-.4089,.409,.9672,1.4734,.6012,-.6583,.1956,-.1015,.3335,.2621,-1.566,-.4347,.3228,-.8395,-.7823,.739
3,0,6,-1.2643,-.94,-1.34,-1.41,-.417,-.2023,.1814,.5121,.2464,.1067,-.5905,.1372,.1222,1.2421,1.6524,.6912,.6012,-.6583,.1956,.487,.4637,.2621,-.1064,.5761,.8403,-.8575,-.7823,-1.7606
3,1,9,-2.2904,.1,-.95,-.96,2.0345,-.2023,-.0424,.7743,2.0871,-.166,.9276,.3568,-.849,.9065,1.6524,-.1532,1.6762,1.0844,-.1401,.7068,1.8905,-.6723,1.2386,1.8524,-.5252,-.5878,-.7823,.739
3,0, ,-1.3054,-.6,-1.72,-1.41,.396,1.314,1.8202,-1.6391,1.1506,-2.2652,1.8245,1.4712,1.8839,-1.8876,-1.272,.6912,-.1855,.4667,2.0054,1.8164,1.8905,-2.1464,-1.566,-2.5252,-1.1549,-.7523,2.07,-1.7606
3,0,8,-2.1959,.45,-1.72,-.5,2.0345,-.6262,-.8338,1.251,.7904,.1041,.5665,.638,-.4089,1.5959,1.6524,-.043,1.6762,.0083,-.5707,.1187,1.8905,-.9827,-1.1176,-.4347,-1.1549,-.9747,-.7823,-2.2196
3,0,7,-3.0267,-.25,-1.72,-1.41,-1.3833,.7015,.1333,.7743,.5102,.1915,.6797,1.0181,1.2374,-1.0064,.2705,.6912,.6012,1.0844,.1956,-.6545,.8207,.2621,1.2386,.5761,.5881,.0348,-.7823,-.115
3,0,8,-1.5754,-.94,-1.72,-1.41,-1.0963,-.2023,-.0424,-.3253,-.62,-.5786,-.6079,-.2704,-1.0985,-.0697,.2705,-.6142,-.9391,-1.6139,-.9792,-.1015,.052,.2621,-.5928,-1.3162,.5881,-.6659,1.1625,-2.05536343040539
3,0,8,-1.7286,-.6,-1.72,.87,-.3031,1.314,1.8202,.2012,.5102,-.1687,.1744,.5572,.1222,.9065,.2705,-.6142,.6012,1.0844,-.2661,-.1015,-.2006,-.6723,.1038,-.094,-1.1549,-.3122,-.7823,.739
3,0,10,-1.3936,-1.64,-1.72,-1.41,1.3671,.7628,1.8202,.7743,.5102,2.0073,.9684,1.0123,.1222,-.0697,1.6524,.6912,.6012,-1.1507,.1956,-.1015,.1097,.2621,-.5928,.5761,1.7356,-.445,1.2618,.508029887308299
3,0,5,-1.3829,.1,-1.72,-1.41,-1.0963,-1.1481,-1.0988,-.3253,-.7112,.4572,-.5905,.8628,.1222,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,-.5928,-.4347,.5881,-.4415,-.7823,.739
3,0, ,-1.3175,-.25,-.57,1.33,-1.2447,-.2023,1.8202,.9044,.0236,-.1687,.1744,-.4556,-.5485,-1.0064,-.1632,1.563,.6012,.0083,.3709,-.1015,1.8905,1.348,1.2386,.5761,1.0167,-.7764,.7703,-1.7606
3,1,3,-2.0087,1.15,-.57,-.04,2.0345,-.3971,-.0424,-.3253,-.62,-.2644,-1.211,.8628,1.8839,-1.0064,-1.272,.6912,-2.1428,1.0844,.2653,-.6545,1.8905,-.9827,-.916,.8753,.1265,-.6843,-.7823,-.4858
3,0,6,-2.1552,-1.64,-1.72,-1.41,-2.7124,-2.7106,-2.9425,-1.6391,-2.3003,-2.2652,-2.2177,-.1119,-2.4403,-1.8876,3.0064,-1.9892,-2.1428,-2.5375,-2.345,-2.7365,-1.8939,-2.1464,1.2386,-2.5252,3.1825,-.1906,-.7823,-.4858
3,0,7,-1.2431,-.94,-1.34,.42,.743,.7628,.373,-1.6391,.4013,-.5819,1.8245,-.1201,-.825,1.3215,-.0268,2.0378,-1.8317,1.0844,1.2643,1.8164,.9606,-2.1464,.1869,.0337,-.4235,-.1087,-.7823,-1.7606
3,0,7,-2.4812,-.6,.21,1.33,-.0424,1.314,1.8202,2.0165,2.0871,2.0073,1.8245,.4493,-.4089,.409,.2705,2.0378,.6012,-1.1664,.1956,.9982,.4637,.2621,1.2386,-.4347,.9385,-.3184,1.2618,-1.7606
3,0, ,-1.2849,-.94,.59,-1.41,-.0424,-1.1481,-1.0493,-1.256,-.203,-.5786,-.6734,-.7029,-1.3543,2.101,1.1904,1.563,.6012,.0083,1.2643,.9982,1.8905,-.1652,-.5928,1.4751,-.3896,-.7654,-.7823,-1.7606
3,0,7,-1.6674,1.15,-.57,-1.41,1.4022,1.314,1.1049,.7743,1.1506,2.0073,1.2662,.3568,.1222,-.0697,.2705,1.1085,1.6762,1.0844,.4352,.9982,1.1422,.2621,.1869,.9703,-.2021,.1554,.2907,-1.7606
3,1,8,-1.8553,.45,.59,1.33,-.4667,1.314,-.8804,-.3253,-.62,.3721,-.5551,2.6131,.8552,.5082,.2705,-1.1126,-.9391,.0281,.4352,-.0039,1.8905,-1.7389,.1869,.3468,-.6615,-.5878,-.7823,-1.7606
3,0,8,-1.6693,-.94,-1.72,-1.41,2.0345,-.0037,1.8202,.5121,.5102,.4572,.1744,-.4556,-.7391,.795,1.2958,.6912,-.5107,-.6583,.1956,-.1015,.8794,.2621,-1.3186,.2342,.5881,-.5707,.2907,.739
3,0,4,-1.6302,.45,.59,1.33,.0444,1.314,-.0424,-.6555,-.4683,-1.4537,.1744,-.4389,-.5196,1.3451,.2705,.9636,.6012,.0083,.849,.0273,1.8905,-.1652,1.2386,-.447,-1.1549,-.6901,-.7823,-2.1601
3,0,9,-1.2971,-1.64,-1.72,-1.41,1.4022,1.314,1.8202,.7743,.5102,2.0073,.1744,.2846,-.825,-.0697,.2705,2.0378,1.6762,.0083,-.6888,-.1982,-.2459,.2621,.3385,.3468,.3228,.6344,.2907,-1.7606
3,1,9,-2.0064,-1.64,.59,-1.41,.3529,1.314,1.1049,.7743,-.2336,2.0073,.9684,.7973,.1222,-1.8876,-.2888,.6912,.6012,.4626,.7871,-.6545,-.4342,.2621,1.2386,-.4347,.5881,.4581,-.7823,-2.1601
3,0,10,-1.3066,-1.64,-1.72,-1.41,-1.0963,-1.1481,-1.0988,-1.6391,-2.3003,-2.2652,-2.2177,.1984,-.190234986448221,.3787,.2705,-.6142,.6012,-.6583,.1956,-.1015,.4637,.2621,1.2386,-.4347,1.7356,-.1843,-.7823,-2.1601
3,0,7,-3.0054,-.94,-.18,-.5,-.7909,-1.1481,-.3001,-.3253,-.3302,-.5786,-.2934,-.4556,-1.0985,1.2421,2.4403,-.6142,-2.1428,-1.1664,-.2047,-1.3692,.4637,-.1652,1.2386,-.4347,.5881,.6344,.2907,.0721
3,0,8,-1.8732,.45,.59,1.33,2.0345,-.7074,-1.0981,-.3253,-1.2261,-.5786,-.6413,.8628,.1222,-.0697,.2705,-1.1126,-.9391,1.0844,-.2047,-.1015,1.0671,-.9827,-.5928,-2.5252,.2143,-.5635,.2907,.0721
3,0,1,-1.4139,-.6,-1.72,-1.41,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,-1.0615,-.4556,-.825,-.0697,.9672,.6912,-.9391,-.6583,.1956,-.6545,.4637,-.1652,-.5928,-.4347,.5881,-.4415,1.1625,-.4858
3,1,7,-1.428,-.6,-1.72,-1.41,-.2846,-1.1481,-1.0988,-1.256,-.62,-1.4537,.1744,2.0787,1.8839,.9065,.2705,.6912,-1.1062,1.0844,.1956,-.6545,1.8905,.2621,1.2386,.5761,-.2861,-.9728,.1462,-.4858
3,0, ,-2.611,-1.64,-1.72,-1.41,-.6541,-1.1481,-1.3843,1.0514,-2.3003,-.5786,-1.2931,.8942,-1.1572,-1.8876,3.0064,-.6142,-.9391,-.6583,.1956,-.1015,-.687,.2621,1.2386,-.4347,3.1825,-.6869,-.7823,-.5553
3,0,6,-2.4088,.45,-1.72,-1.41,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,.1744,-.2704,-1.0985,.409,.2705,.6912,-.9391,-.6583,-.2047,-.1015,1.3423,.2621,.6502,-.4347,.9385,.0348,-.7823,-.5553
3,0,7,-1.4701,.1,-.18,1.33,-.0424,-.5973,.006,-.696,-.3003,.1067,-.6079,.3379,-.1056,-.0362,.2705,-1.9892,.6012,1.0844,-.4435,-.1015,-.13,.2621,1.2386,.3468,.5881,.208,-.7823,-.5553
3,0,6,-1.3112,-.25,.59,-1.41,2.0345,1.314,-.4616,-.3253,.5102,-.5786,-.6413,.1372,.1222,1.2184,1.0453,2.0378,.6012,-1.1664,2.0054,.9982,.4637,.2621,1.2386,.2342,-.5252,-.6798,-.7823,.739
3,1,8,-2.534,-.25,.59,-1.41,-.0424,-1.555,-2.9425,-.3253,-1.037,-.1687,-1.0615,1.2316,1.0657,-1.8876,-1.272,2.0378,-.9391,-1.6139,2.0054,1.8164,-.2006,-.6723,1.2386,1.4751,.9385,.9683,-.7823,.739
3,0, ,-2.3453,-.6,-.95,-.04,.6429,-1.1481,-1.3309,-.6555,-.8885,-.5786,.1744,.0084,.8214,1.2421,.8232,.6912,-.1855,-.6583,.1956,-.1015,.4637,-.1652,.3385,.2342,.5881,-.6945,-.7823,-1.7606
3,0,9,-1.4054,-.6,-1.72,-1.41,.6499,1.314,1.0067,.7743,.5102,.4572,.1744,.3568,.1222,-.0697,.2705,-.6142,.6012,-.6583,.1956,-.1015,.4637,.2621,.5012,-.4347,-1.1549,-.445,-.7823,-1.7606
3,0,9,-2.8459,-.94,.21,-.96,2.0345,1.314,1.8202,-.6555,2.0871,2.0073,.1744,.6554,-1.0985,-.0697,.2705,2.0378,-2.1428,-.6583,.6314,1.8164,1.3423,.2621,-3.0666,-.4347,.5881,-2.0232,3.8591,-.115
3,0,5,-1.8826,.8,-1.72,-1.41,-1.0963,-1.3684,-1.3309,-.99,-.62,-.5786,-1.0615,.6977,.1222,-.0697,.2705,2.0378,1.6762,1.0844,.849,1.8164,.3335,.2621,.5012,.7181,-1.1549,-1.3416,-.7823,-.6796
3,0,8,-2.6692,-1.29,-.57,-.5,-.0424,-.3971,-.0424,-.3253,.5102,-.1687,.1744,.2363,-.825,.5371,1.1904,.6912,.6012,-.6583,.1956,-.1015,.052,.2621,-.5928,.5761,-1.1549,.4581,.8615,-1.7606
3,0,7,-2.4395,-.6,.59,-.5,-.0424,-1.1481,-1.0988,.7743,-.62,.4572,-.8687,1.6946,1.2374,.409,.2705,.6912,.6012,-1.1664,.1956,-.1015,.4637,.2621,-.5928,-.2151,.2143,-.5707,.2907,-1.7606
3,1,10,-1.367,1.5,.21,.42,2.0345,1.314,-.0424,1.1225,.3812,.836,1.2662,-.3875,-.4089,.5371,.7192,-.6142,-.4213,1.0844,.849,.0273,1.8905,-.1652,-.5928,1.8524,.0004,-.7814,.2907,-2.4109
3,0,10,-1.4002,-2.38542841361474,-1.6754446568015,-.289617488414526,.1425,1.314,1.8202,2.0165,.5102,2.0073,.1744,-.1707,1.1971,1.6792,1.6524,-.637032567443685,.0920289484036123,.686754794696794,.744276123291257,.631476084939171,-.0169253001524966,2.61453996374299,1.42024229062413,.470765944622345,.194486071275501,.693670635668169,.63260315865361,-.3733
3,0,7,-1.3054,-.6,-1.72,-1.41,-1.0963,-.2023,-1.0988,-1.6391,-1.6631,-2.2652,-2.2177,1.7513,-.4089,-.0697,.2705,-.6142,-.9391,-.6583,-.2047,-.1015,.4637,-.9827,1.2386,-.4347,.5881,-.9836,2.07,-1.7606
3,0,5,-1.4803,-1.64,-1.72,-1.41,-.417,-.2023,-.0424,.7743,.5102,.4572,.2595,.1372,.1222,1.2421,1.6524,.6912,-.9391,-.6583,.1956,-.1015,.4637,.2621,1.2386,-.4347,1.7356,.9683,-.7823,-1.7606
3,0,5,-1.3259,-.94,-1.72,-1.41,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,-.8967,1.0123,.1222,-1.8876,.2705,1.1473,-.9391,-1.4117,-.5707,-.6545,-.4342,.2621,-.5928,-1.0266,1.2675,-1.0013,.1462,-2.26051164987742
3,1,7,-1.3724,.45,-.18,1.33,-.3031,-.3971,-.2546,.5121,-.6237,-.2644,.1744,-.4249,-1.0985,1.2421,.2705,.6912,-.9391,.4667,1.2643,-.6545,.4637,-.569,-.5928,-.3152,-1.1549,-.4415,.2907,.739
3,0,7,-2.3301,-.6,-1.72,.42,-.0424,-.3971,-.8338,-.3253,.5102,-.5786,-.5551,.6934,.1222,-.524,-1.272,.6912,.6012,-.6583,.1956,-.1015,.4637,-.6723,-.5928,-.4347,-1.1549,-.445,.2907,-1.7606
3,0,7,-2.8763,.45,-.455231765577471,-1.41,.2108,-1.3583,-1.6456,-1.6391,-.0716,-.9282,-1.0615,.7845,.6632,.5082,-.8863,-.6142,.6012,.0083,.7871,1.8164,1.8905,1.7411,1.2386,1.8524,.8403,-.0599,-.7823,-2.6989
3,1,6,-1.2905,-1.29,-1.72,-.04,.871,-.0037,-.0424,.7743,2.0871,1.1853,1.8245,-1.1538,-1.1806,-.0697,.2705,-1.558,.6012,-.6583,-.8705,-.8174,-1.2792,.8126,.7301,-1.0266,-1.1549,-.8548,-.7823,.0721
3,1,5,-1.3968,.8,-.57,-.04,-.7708,.385,.3737,1.251,.5441,.7368,.9888,2.0787,1.8839,.8207,-1.272,2.0378,1.3256,.024,2.0054,.0273,1.8905,-2.1464,-.5928,.3468,1.4365,-.0613,1.2618,-.0472
3,0, ,-1.6191,-.6,-1.72,-1.41,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,.1744,.1372,-1.0985,-.0697,1.0453,-.6142,.6012,-.6583,-.2661,-.1015,-.3799,-.9827,-.5928,-1.3162,1.7356,-.1797,.7703,.0721
3,0,7,-1.3808,.45,.98,-1.41,-.2639,.7628,.7198,-1.6391,1.1469,.635,-.6413,-.1358,-.4419,-.0697,1.0453,-1.9892,-2.1428,-.6583,-1.2263,1.0596,-.3799,1.7411,-.5928,-.3507,-1.1549,-2.0783,-.7823,-1.7606
3,0,8,-1.3863,-1.64,-.95,-.5,1.0832,1.314,1.8202,2.0165,.5102,2.0073,.1744,-.2704,-.5485,-.0697,.2705,.6912,.6012,1.0844,.1956,-.1015,.4637,-.569,.5012,-.4347,.5881,.0348,.2907,.739
3,0,10,-1.4791,.8,.21,-1.41,1.0832,1.314,1.8202,-.3253,-.5665,-.1716,-.3689,-.1542,-.825,-.0697,.2705,.2865,.6012,-.6583,.1956,-1.071,-.687,-.523,1.2386,-1.0266,.0963,-.4415,.2907,-1.7606
3,0,2,-1.384,-.25,-1.72,-1.41,2.0345,.7015,.4861,.2012,-.5665,.5437,.6797,.638,-.825,-1.126,.2705,2.0378,-.1855,-1.6139,-.9792,-1.034,-.2006,-1.7389,-.5928,-2.5252,1.7356,-.916,1.5699,-1.7606
3,0,1,-1.9255,-1.64,-1.72,-1.41,-.0424,1.314,1.8202,2.0165,2.0871,2.0073,1.8245,.5801,.1222,.3787,.2705,.6912,.6012,-1.6139,2.0054,-.1015,.4637,-.9827,-.5928,-2.5252,.5881,-1.0541,2.07,-1.3655910732125
3,0,6,-1.268,-1.64,-1.72,-1.41,-.0424,.2727,-.0424,-.3253,.192808924906282,-.5786,.1744,.0127,.1222,1.2421,1.6524,.367803788485625,-.801480357754408,-.6583,-.5707,-.095771681295968,1.32526856411459,.193115897434893,2.7259141397532,1.32137317723954,.51064478156538,-.721860071491053,.206294074282112,.739
3,0,10,-2.2489,-.6,-1.34,-.5,.871,.7015,-.2081,.7743,.5408,-.2644,.9888,-.1542,-1.0985,1.2421,.8232,.6912,.6012,-.6583,.1956,1.8164,1.3423,.2621,.1869,.3468,.5881,-1.1428,-.7823,-.0472
3,0,7,-1.446,-.6,-1.72,-1.41,.0056,-.0037,-.7598,-.3253,.5363,.1041,-.6079,-.0872,-1.0985,.409,.9672,.6912,.6012,.0083,.7871,-.1015,-.2006,.8126,-.5928,-.4347,-.1088,-.3184,.8233,.739
3,0,10,-1.6657,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,-1.6391,-.62,-.9282,.1744,.1372,-1.4439,-1.8876,-1.272,-1.9892,.6012,1.0844,-2.345,-.1015,-1.8939,.2621,-.5928,-.4347,-1.1549,2.7249,-.7823,.739
3,0,8,-1.7286,-.94,.59,1.33,.2621,.4394,-.2546,-.3253,.7551,-.1687,1.3209,1.4271,.1222,.409,.2705,2.0378,-.9391,.4667,-.5229,-.1015,-.2459,-.6723,-.5928,1.8524,-.2021,-.1642,1.2618,.739
3,0,8,-1.2787,-.6,-.57,-1.41,.9134,1.314,1.8202,1.1225,2.0871,2.0073,1.8245,.638,.1222,-.0697,.2705,1.2186,.6012,1.0844,.1956,-.1015,-.9823,.9269,1.2386,1.4751,2.6128,1.1073,.2907,.739
3,0, ,-1.5475,.45,.21,-.5,1.4022,1.314,.4861,-.3253,.2432,2.0073,1.8245,-.5581,.1222,.8207,.2705,1.0326,-.2119,1.0844,.3709,.7068,1.8905,-.9827,.5012,-1.0375,-.1088,1.4685,1.2618,-.6796
3,0,7,-1.8526,1.15,-.18,1.33,-.3889,-.8065,-.6412,-.6555,.4399,-.9282,-.1734,-.3053,-1.6796,-.1817,.2705,2.0378,-1.5771,1.0844,.571,1.8164,1.0671,-.523,-.5928,-.3507,-1.1549,-.9855,-.7823,-1.7606
3,1,1,-2.6306,-1.64,-.95,1.33,2.0345,1.314,1.8202,-.3253,.5102,.4572,.1744,-.2704,-.825,.5082,1.2958,.0866,.6012,-.6583,.1956,-.1015,.4637,.2621,-.5928,-.4347,-1.1549,-.4415,-.7823,-1.7606
3,1,8,-1.6879,.45,-.18,1.33,1.0832,.039,-.2546,-.0363,.5102,-.1716,.174,-.0176,-.5485,-.0697,.2705,.6912,-.9391,-.6583,.1956,-.1015,.1097,-.9827,.1869,.1123,.9385,-.5707,1.8279,-1.7606
3,1,9,-1.3271,1.15,-1.72,-.5,-1.0963,-2.7106,-2.9425,-.3253,-2.3003,-2.2652,-2.2177,1.1231,1.8839,-1.126,-1.272,2.0378,-.9391,-.6583,1.2643,-.1982,1.8905,-.9827,.7301,1.8524,.9385,-.9131,1.8016,.739
3,1,7,-1.5042,1.5,.98,.87,-.8527,.481,-1.5502,-.6555,-.2264,1.1813,.7222,-.0996,-1.3543,.409,.7192,.6912,.6012,.4626,.3709,-.6545,-.0288,.7522,.4094,-1.0266,-1.10591721703583,-1.2675,-.7823,.0721
3,0,8,-2.2418,.45,-1.72,1.33,-1.8167,-.6262,-.8338,-1.1311,-.62,-.5786,-.9379,-2.7114,1.2374,2.7752,-1.272,.6912,.6012,-1.1534,-.5707,-.772,.052,-.6723,-1.1176,1.8524,1.2902,-1.0622,2.4242,.739
3,0,7,-3.0051,.45,.21,-.04,.1625,.2384,-.1803,-.0008,-.3644,.1941,.1744,.3568,.1222,-.0697,.2705,-1.1126,-1.5068,-.6117,-.2047,-1.034,.4637,-.9827,-.5928,-.094,.5881,.0407,.2907,-2.2521
3,0,7,-2.4031,-.6,-1.34,.87,2.0345,.7015,1.0067,.7743,.7904,-.1687,-.2934,2.6131,1.8839,-.0697,.2705,.6912,.6012,.4626,1.2643,.6291,.3335,.2621,-.5928,-.4347,-1.1549,-.1939,-.7823,-.0144982648006391
3,0,5,-2.7258,.45,-1.72,-.96,-1.0963,-.2327,-1.0493,-.7784,-.3335,-1.0504,-1.0615,-1.0322,-1.1572,-.6311,1.0558,-1.9892,-.9391,-1.4136,.4352,-.1015,-1.8939,.2621,1.2386,-.8444,-1.1549,-1.0971,.8615,-1.7606
3,0,6,-1.7405,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,.7743,2.0871,2.0073,1.3209,.415,.1222,-.0697,.8232,-.6142,.6012,-1.6224,-.2047,-.7233,1.8905,-2.1464,-.5928,-.4347,.0963,-.3102,-.7823,-1.7606
3,0,7,-1.7606,-1.64,-.57,-1.41,-.0424,-.2023,1.8202,.7743,-.62,.4572,.1744,.5046,.1222,-.652232820215167,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,-.9827,-.5928,-.4347,-1.1549,-.672,-.7823,-.0472
3,0,9,-1.6969,-.6,-1.34,-1.41,.871,.7015,.6532,.7743,1.5391,.1915,.9888,1.2374,.6994,-.0697,.8232,.6912,1.3256,1.0844,-.2661,.6291,.8207,.2621,1.2386,.5761,-1.1549,.9423,-.7823,.739
3,0,8,-2.3767,.1,-.57,-.96,-.0424,-.2023,-.0424,-.3253,-.62,.1915,.1744,.638,-.4089,.409,.7192,-.6142,.6012,-.6583,-.2047,-1.3692,.4637,-.9827,-1.1176,-1.3162,.3228,-1.0394,2.07,-1.7606
3,0,7,-1.972,.8,-.18,-.04,1.0832,.4522,.5853,.5121,.2464,2.0073,1.2662,1.3752,.8214,-.1031,1.0558,-.6142,-.2119,-.6661,.849,-.1015,1.8905,-.267,-.5928,-1.1295,.2882,-1.3406,3.8591,-.5553
3,0,10,-2.0578,.1,-.18,1.33,.1631,1.314,1.8202,1.5844,.7904,2.0073,.1744,.1851,-1.0985,-.0697,.8232,-.6142,.6012,1.0844,.4352,.487,.9109,.8126,-.5928,-.3507,-1.1549,-.672,-.7823,-1.7606
3,0,8,-2.798,.45,-1.72,-1.20860210515532,-1.5333,.4522,.8667,1.3514,.5102,-.5786,-.6413,.638,-1.1218,1.5715,1.6524,.6912,.6012,.0321,-.0326,.6291,1.0944,.8126,-.5928,-1.0266,-.1731,-1.714,3.8591,-.4858
3,0,4,-2.4776,-.25,-1.34,-1.41,.7767,-.7769,-.0424,.0728,-.2336,-.5786,-.8687,-.1542,-1.0985,-.0697,.2705,-.043,-.1855,.0042,-.5707,-.772,-.687,.2621,.0712768761647482,.3468,.2143,-1.1654,.2907,-1.06869913464119
3,0, ,-1.5285,-.94,-1.72,-1.41,-.0424,-.3673,-.0424,-.3253,.1183,-.1687,.3684,-1.1798,-2.4403,-1.8876,1.6524,-.4686,-.1855,-1.8264,-.5229,-1.6207,-1.4869,1.7411,.1869,-1.9222,.5881,-.3004,1.2618,-1.7606
3,0,9,-2.2374,-1.29,-.18,-.96,2.0345,-.0348,-.0706,.5121,.0205,-.0818,.6797,.5572,-.5485,-.524,-.7816,1.563,-.9391,.0083,.3709,.487,-.7592,-.9827,.1038,.5761,-1.1549,-.7386,1.1928,.739
3,0, ,-1.3741,.1,1.36,-.5,-.0424,-.2744,-.8332,.7743,.2464,.4572,1.2662,-.9016,-1.4704,.3787,.7192,.734184927558711,.928185061879675,1.0844,.1956,-.1015,-1.02169818448959,1.41822175540287,2.01630115830688,.489824697542109,.23343759953765,-.4570561090971,.720992995154968,.739
3,1, ,-1.2726,-1.64,-.18,1.33,-.7049,-1.6385,-1.6456,.7743,-.62,.4572,-.2934,1.3468,1.8839,-1.8876,-1.272,.2865,-.9391,-1.1507,-.4112,-.1015,-.0288,-2.1464,.1869,-2.5252,-1.1549,-1.199,.7703,-1.7606
